original_image,new_image,split,type,augmentation_id
08ae251c-4511-41d5-8e45-17a1b88f70c1.jpg,73554ae9-fdcc-42e8-b57b-aeffc0006751.jpg,train,augmented,aug_3
08f56378-c7d5-4413-aab8-33198e9f7c6d.jpg,08f56378-c7d5-4413-aab8-33198e9f7c6d.jpg,train,original,original
08f56378-c7d5-4413-aab8-33198e9f7c6d.jpg,93f0d261-a6f4-4f88-9da0-928db948e366.jpg,train,augmented,aug_1
08f56378-c7d5-4413-aab8-33198e9f7c6d.jpg,1a47fe06-d73e-4b5f-88d5-0fa1ffca027d.jpg,train,augmented,aug_2
08f56378-c7d5-4413-aab8-33198e9f7c6d.jpg,1ff36b5c-437b-4d25-97c0-a67dc9c5e76b.jpg,train,augmented,aug_3
094461b0-e28d-4247-af82-49e08390743d.jpg,094461b0-e28d-4247-af82-49e08390743d.jpg,train,original,original
094461b0-e28d-4247-af82-49e08390743d.jpg,b6feb5e6-e5e6-4228-a695-7e5932f96ad5.jpg,train,augmented,aug_1
094461b0-e28d-4247-af82-49e08390743d.jpg,69990a76-64f2-43b2-aa43-91875e96270f.jpg,train,augmented,aug_2
094461b0-e28d-4247-af82-49e08390743d.jpg,03d3b4f6-f040-4f4c-874b-ab22a1d000b7.jpg,train,augmented,aug_3
09b09248-22df-4940-932a-f0c155c82198.jpg,09b09248-22df-4940-932a-f0c155c82198.jpg,train,original,original
09b09248-22df-4940-932a-f0c155c82198.jpg,627502fa-cbda-449b-9d7c-e9563a109f87.jpg,train,augmented,aug_1
09b09248-22df-4940-932a-f0c155c82198.jpg,adb5ea17-db11-4719-a32d-b61e3e99d7ab.jpg,train,augmented,aug_2
09b09248-22df-4940-932a-f0c155c82198.jpg,e994ca52-207c-462c-9bde-2b302fcb24ce.jpg,train,augmented,aug_3
09b1ae21-5ff0-4b4f-96ed-5611effa140c.jpg,09b1ae21-5ff0-4b4f-96ed-5611effa140c.jpg,train,original,original
09b1ae21-5ff0-4b4f-96ed-5611effa140c.jpg,6fafd411-d03c-47bd-bfab-a680e09de267.jpg,train,augmented,aug_1
09b1ae21-5ff0-4b4f-96ed-5611effa140c.jpg,420772ff-8703-4862-bf2b-5bf2edd85a38.jpg,train,augmented,aug_2
09b1ae21-5ff0-4b4f-96ed-5611effa140c.jpg,1496bac3-485f-4358-8832-7ce87a34395f.jpg,train,augmented,aug_3
09ff9509-5191-467c-9f61-f5f987d19363.jpg,09ff9509-5191-467c-9f61-f5f987d19363.jpg,train,original,original
09ff9509-5191-467c-9f61-f5f987d19363.jpg,410b6675-6b83-4c2b-89cf-9b7e73efd46c.jpg,train,augmented,aug_1
09ff9509-5191-467c-9f61-f5f987d19363.jpg,4f41400e-015e-4d24-adfb-adeecbc48fd9.jpg,train,augmented,aug_2
09ff9509-5191-467c-9f61-f5f987d19363.jpg,2ee5f1cf-600a-43c1-abc5-f020fdf06122.jpg,train,augmented,aug_3
0a316c9a-a4ca-46fe-8361-c220e6114217.jpg,0a316c9a-a4ca-46fe-8361-c220e6114217.jpg,train,original,original
0a316c9a-a4ca-46fe-8361-c220e6114217.jpg,0adc12d0-46b9-48c4-97b3-45ff0284d07c.jpg,train,augmented,aug_1
0a316c9a-a4ca-46fe-8361-c220e6114217.jpg,f48c78d0-f159-46c2-843f-45ae18af798f.jpg,train,augmented,aug_2
0a316c9a-a4ca-46fe-8361-c220e6114217.jpg,f60b61c8-167a-45ef-af1b-02507c8d64dd.jpg,train,augmented,aug_3
0ab6a94d-2615-4644-87da-50989b8cb041.jpg,0ab6a94d-2615-4644-87da-50989b8cb041.jpg,train,original,original
0ab6a94d-2615-4644-87da-50989b8cb041.jpg,9a52c55c-b1eb-4820-a154-46cdc07e6dd2.jpg,train,augmented,aug_1
0ab6a94d-2615-4644-87da-50989b8cb041.jpg,62eff0c1-f931-4c09-ba35-5d606ad64d6c.jpg,train,augmented,aug_2
0ab6a94d-2615-4644-87da-50989b8cb041.jpg,0a459178-f29d-4cf5-8826-55bbe8607d9a.jpg,train,augmented,aug_3
0ab90ab9-35f1-42c9-a03b-d343a88b9192.jpg,0ab90ab9-35f1-42c9-a03b-d343a88b9192.jpg,train,original,original
0ab90ab9-35f1-42c9-a03b-d343a88b9192.jpg,c4660d11-a5af-4af3-9fdb-c59a1cc69a75.jpg,train,augmented,aug_1
0ab90ab9-35f1-42c9-a03b-d343a88b9192.jpg,fe786134-4c4c-41c7-996b-47be9a906447.jpg,train,augmented,aug_2
0ab90ab9-35f1-42c9-a03b-d343a88b9192.jpg,4300b933-9ae8-46e0-9ad0-173a751cc80e.jpg,train,augmented,aug_3
0ae53a49-2b8e-4acf-9973-dfc2f230258f.jpg,0ae53a49-2b8e-4acf-9973-dfc2f230258f.jpg,train,original,original
0ae53a49-2b8e-4acf-9973-dfc2f230258f.jpg,dd6c584a-8888-4e25-b7b9-53d5b5019a7e.jpg,train,augmented,aug_1
0ae53a49-2b8e-4acf-9973-dfc2f230258f.jpg,95a42e97-4bb0-484a-acf6-e8031ca2feee.jpg,train,augmented,aug_2
0ae53a49-2b8e-4acf-9973-dfc2f230258f.jpg,7d62b401-9bd4-4635-8ae3-8f0adeffa204.jpg,train,augmented,aug_3
0b308d9d-b938-4a2e-8882-8124ee02c58a.jpg,0b308d9d-b938-4a2e-8882-8124ee02c58a.jpg,train,original,original
0b308d9d-b938-4a2e-8882-8124ee02c58a.jpg,00056800-2f5f-4f36-acd6-47ef19dde178.jpg,train,augmented,aug_1
0b308d9d-b938-4a2e-8882-8124ee02c58a.jpg,3cfe8a64-7c34-43ae-b7fa-fbc426a561c4.jpg,train,augmented,aug_2
0b308d9d-b938-4a2e-8882-8124ee02c58a.jpg,67bb3e80-a61e-46c9-bbf5-c2d4ee935f56.jpg,train,augmented,aug_3
0b3e182e-7f1f-499b-83b0-252b4db2a889.jpg,0b3e182e-7f1f-499b-83b0-252b4db2a889.jpg,train,original,original
0b3e182e-7f1f-499b-83b0-252b4db2a889.jpg,902faac9-7f56-4230-967e-56898f7b26a7.jpg,train,augmented,aug_1
0b3e182e-7f1f-499b-83b0-252b4db2a889.jpg,b0030f54-fd07-478c-9d54-9737b1938580.jpg,train,augmented,aug_2
0b3e182e-7f1f-499b-83b0-252b4db2a889.jpg,ee9c3127-a462-4a48-9a2c-5606a039c4ca.jpg,train,augmented,aug_3
0b52a2b4-91c3-4d07-9546-705e1433a329.jpg,0b52a2b4-91c3-4d07-9546-705e1433a329.jpg,train,original,original
0b52a2b4-91c3-4d07-9546-705e1433a329.jpg,c2c7c107-d18f-4fdc-b7c3-63611629d38b.jpg,train,augmented,aug_1
0b52a2b4-91c3-4d07-9546-705e1433a329.jpg,5139ccc5-8964-4533-9dd5-f23c6c01c70c.jpg,train,augmented,aug_2
0b52a2b4-91c3-4d07-9546-705e1433a329.jpg,24b966e9-fd21-4400-aeaa-050183008c5c.jpg,train,augmented,aug_3
0b92394f-58ec-49fa-a74d-7ba7b64b9620.jpg,0b92394f-58ec-49fa-a74d-7ba7b64b9620.jpg,train,original,original
0b92394f-58ec-49fa-a74d-7ba7b64b9620.jpg,bf26aff7-df64-4d3c-8004-f3d64757d48c.jpg,train,augmented,aug_1
0b92394f-58ec-49fa-a74d-7ba7b64b9620.jpg,f29b4fb1-eb9f-4c20-9d19-2583e21ff8e8.jpg,train,augmented,aug_2
0b92394f-58ec-49fa-a74d-7ba7b64b9620.jpg,22847a7f-5260-48da-a7ed-57ef76f51c49.jpg,train,augmented,aug_3
0ba349e6-a3c4-4655-bca4-bca896efbf6f.jpg,0ba349e6-a3c4-4655-bca4-bca896efbf6f.jpg,train,original,original
0ba349e6-a3c4-4655-bca4-bca896efbf6f.jpg,3cfdf593-06fe-4fff-bfd9-1dbe0c448378.jpg,train,augmented,aug_1
0ba349e6-a3c4-4655-bca4-bca896efbf6f.jpg,29b40b5d-755f-4fd4-b3f2-e080c5395d42.jpg,train,augmented,aug_2
0ba349e6-a3c4-4655-bca4-bca896efbf6f.jpg,4cd7f2eb-1163-4138-83a4-e48459b245a7.jpg,train,augmented,aug_3
0be0966f-8247-411d-b382-5f05125f9839.jpg,0be0966f-8247-411d-b382-5f05125f9839.jpg,train,original,original
0be0966f-8247-411d-b382-5f05125f9839.jpg,87adb643-0745-4272-9947-2ae8f461849c.jpg,train,augmented,aug_1
0be0966f-8247-411d-b382-5f05125f9839.jpg,ab448bb0-ff44-4308-bc1c-37f7dd599a14.jpg,train,augmented,aug_2
0be0966f-8247-411d-b382-5f05125f9839.jpg,874d0e02-bbc4-4729-8d37-29a5ec66b626.jpg,train,augmented,aug_3
0c2a1987-5b11-4c60-afda-61a7bda42828.jpg,0c2a1987-5b11-4c60-afda-61a7bda42828.jpg,train,original,original
0c2a1987-5b11-4c60-afda-61a7bda42828.jpg,393c4321-29be-4191-9ebc-467f0f7eae79.jpg,train,augmented,aug_1
0c2a1987-5b11-4c60-afda-61a7bda42828.jpg,e9b38b74-852b-40ed-96fd-4e5cf268f27a.jpg,train,augmented,aug_2
0c2a1987-5b11-4c60-afda-61a7bda42828.jpg,3aa8ce25-f433-4118-a2be-9ebff924249a.jpg,train,augmented,aug_3
0ca73f81-d777-4fda-b820-1ec4b1155295.jpg,0ca73f81-d777-4fda-b820-1ec4b1155295.jpg,train,original,original
0ca73f81-d777-4fda-b820-1ec4b1155295.jpg,574fe6dc-cb9f-48f2-92e7-ed94af71424a.jpg,train,augmented,aug_1
0ca73f81-d777-4fda-b820-1ec4b1155295.jpg,4dc86e07-4cff-4084-9140-09d6b0665a1e.jpg,train,augmented,aug_2
0ca73f81-d777-4fda-b820-1ec4b1155295.jpg,144f592a-ae8d-4127-892e-ffa67c44cc01.jpg,train,augmented,aug_3
0cc1064c-8390-470c-bd37-4b8ef2ad24d0.jpg,0cc1064c-8390-470c-bd37-4b8ef2ad24d0.jpg,train,original,original
0cc1064c-8390-470c-bd37-4b8ef2ad24d0.jpg,bdef3c5f-5760-4877-b7d6-7b9add4dff93.jpg,train,augmented,aug_1
0cc1064c-8390-470c-bd37-4b8ef2ad24d0.jpg,2a5bae6d-7b5e-40b8-9db7-80c94b898562.jpg,train,augmented,aug_2
0cc1064c-8390-470c-bd37-4b8ef2ad24d0.jpg,8f30098e-ea6c-40f8-be41-e03824b2c2cb.jpg,train,augmented,aug_3
0d3c39a6-09d1-445f-b16c-1f79535bf11c.jpg,0d3c39a6-09d1-445f-b16c-1f79535bf11c.jpg,train,original,original
0d3c39a6-09d1-445f-b16c-1f79535bf11c.jpg,1d0b39e8-f6ac-4a33-baa5-e5ea81ef8b81.jpg,train,augmented,aug_1
0d3c39a6-09d1-445f-b16c-1f79535bf11c.jpg,06d405e6-c450-484d-9bcc-1c743d969063.jpg,train,augmented,aug_2
0d3c39a6-09d1-445f-b16c-1f79535bf11c.jpg,bf8aef6e-a0d2-40e6-99c4-235a44b3b81e.jpg,train,augmented,aug_3
0d5b2042-d51a-4fda-ac1e-b836cf62d1f5.jpg,0d5b2042-d51a-4fda-ac1e-b836cf62d1f5.jpg,train,original,original
0d5b2042-d51a-4fda-ac1e-b836cf62d1f5.jpg,f20250d8-2103-4c9b-bc76-01f5a9f451b5.jpg,train,augmented,aug_1
0d5b2042-d51a-4fda-ac1e-b836cf62d1f5.jpg,50474484-ef30-47b4-acb5-373c7fc9ba08.jpg,train,augmented,aug_2
0d5b2042-d51a-4fda-ac1e-b836cf62d1f5.jpg,93c123f6-8e96-4a6a-8284-8e0cb44d421c.jpg,train,augmented,aug_3
0d6a5140-4685-4940-ae7f-939b63e5fd66.jpg,0d6a5140-4685-4940-ae7f-939b63e5fd66.jpg,train,original,original
0d6a5140-4685-4940-ae7f-939b63e5fd66.jpg,8636efb3-c18a-4ba7-b51a-8abe21bd3f6e.jpg,train,augmented,aug_1
0d6a5140-4685-4940-ae7f-939b63e5fd66.jpg,859905ae-a382-4a31-a37b-beebe28239c2.jpg,train,augmented,aug_2
0d6a5140-4685-4940-ae7f-939b63e5fd66.jpg,0bcea8cd-2a3f-4765-8cdb-fd412000cd9a.jpg,train,augmented,aug_3
0d722c90-59b0-47e3-870b-b3861c30e75b.jpg,0d722c90-59b0-47e3-870b-b3861c30e75b.jpg,train,original,original
0d722c90-59b0-47e3-870b-b3861c30e75b.jpg,64e4990e-cc7c-4bdb-aa0d-53a3fb3f0bc1.jpg,train,augmented,aug_1
0d722c90-59b0-47e3-870b-b3861c30e75b.jpg,d88b6549-074d-40ce-ac70-2f28862ba531.jpg,train,augmented,aug_2
0d722c90-59b0-47e3-870b-b3861c30e75b.jpg,6ecfe84c-5d48-4fbf-9f44-3cb274cef36d.jpg,train,augmented,aug_3
0d7601eb-5d13-4698-a577-dcdf25690ff0.jpg,0d7601eb-5d13-4698-a577-dcdf25690ff0.jpg,train,original,original
0d7601eb-5d13-4698-a577-dcdf25690ff0.jpg,60638104-4219-4a3c-81ca-1eded80ec1a3.jpg,train,augmented,aug_1
0d7601eb-5d13-4698-a577-dcdf25690ff0.jpg,7d8af099-dae1-4b8a-a668-45e2796b0eeb.jpg,train,augmented,aug_2
0d7601eb-5d13-4698-a577-dcdf25690ff0.jpg,bb03e3a8-283b-4164-a07e-c37d0b255bde.jpg,train,augmented,aug_3
0e2169ff-170e-4856-a2f8-a36fd97abf8f.jpg,0e2169ff-170e-4856-a2f8-a36fd97abf8f.jpg,train,original,original
0e2169ff-170e-4856-a2f8-a36fd97abf8f.jpg,4e3654ca-1128-4b7c-b504-9d5a22804746.jpg,train,augmented,aug_1
0e2169ff-170e-4856-a2f8-a36fd97abf8f.jpg,fd4e9386-ba73-47ff-b3d3-01816378602e.jpg,train,augmented,aug_2
0e2169ff-170e-4856-a2f8-a36fd97abf8f.jpg,d1b944df-f07f-4efb-88b9-1178684113c2.jpg,train,augmented,aug_3
0e3cb584-057e-46bb-96b0-1f9da923bf30.jpg,0e3cb584-057e-46bb-96b0-1f9da923bf30.jpg,train,original,original
0e3cb584-057e-46bb-96b0-1f9da923bf30.jpg,2b3437e9-3fe5-48c0-b7fc-350f4a8e6e79.jpg,train,augmented,aug_1
0e3cb584-057e-46bb-96b0-1f9da923bf30.jpg,56498592-8b4a-4b6b-9682-5e1cad9efd27.jpg,train,augmented,aug_2
0e3cb584-057e-46bb-96b0-1f9da923bf30.jpg,6d75824d-983a-44cc-92f5-cb5eb60c81b7.jpg,train,augmented,aug_3
0ec01643-7145-4a96-bdab-f0b55ae3cdab.jpg,0ec01643-7145-4a96-bdab-f0b55ae3cdab.jpg,train,original,original
0ec01643-7145-4a96-bdab-f0b55ae3cdab.jpg,5b7d23ea-cfc3-43a6-a8a9-f06000e0fb41.jpg,train,augmented,aug_1
0ec01643-7145-4a96-bdab-f0b55ae3cdab.jpg,d15abb27-df96-4194-ba35-f61af6b03970.jpg,train,augmented,aug_2
0ec01643-7145-4a96-bdab-f0b55ae3cdab.jpg,7940bd44-3dbf-4754-9735-08613de89f21.jpg,train,augmented,aug_3
0ed843fc-3fe3-41f3-98a7-ead546e3c5b6.jpg,0ed843fc-3fe3-41f3-98a7-ead546e3c5b6.jpg,train,original,original
0ed843fc-3fe3-41f3-98a7-ead546e3c5b6.jpg,4c1f3e64-9e63-4296-b20b-e03499ed8af3.jpg,train,augmented,aug_1
0ed843fc-3fe3-41f3-98a7-ead546e3c5b6.jpg,67332714-0ab8-47b2-9ab0-b012dadab12f.jpg,train,augmented,aug_2
0ed843fc-3fe3-41f3-98a7-ead546e3c5b6.jpg,2bbdfb7d-c6b1-466a-bd14-00ffc6c61fc5.jpg,train,augmented,aug_3
0f4f7029-5869-447e-b83e-f9c57f8982b3.jpg,0f4f7029-5869-447e-b83e-f9c57f8982b3.jpg,train,original,original
0f4f7029-5869-447e-b83e-f9c57f8982b3.jpg,758c8ea3-f2fa-4498-990a-d6d823d64d74.jpg,train,augmented,aug_1
0f4f7029-5869-447e-b83e-f9c57f8982b3.jpg,7436ba09-71ba-4b4b-ba01-79a4e40143a7.jpg,train,augmented,aug_2
0f4f7029-5869-447e-b83e-f9c57f8982b3.jpg,2765c758-2810-456f-b621-49f0535be068.jpg,train,augmented,aug_3
0f605334-cf8e-403e-a64c-8fadff7b3327.jpg,0f605334-cf8e-403e-a64c-8fadff7b3327.jpg,train,original,original
0f605334-cf8e-403e-a64c-8fadff7b3327.jpg,de4b9876-ee11-4949-8371-9b32f5648318.jpg,train,augmented,aug_1
0f605334-cf8e-403e-a64c-8fadff7b3327.jpg,0239799a-7192-4ebc-b2b9-ceb59324cc5f.jpg,train,augmented,aug_2
0f605334-cf8e-403e-a64c-8fadff7b3327.jpg,74b01118-48db-4e64-ac97-ccc4385867b1.jpg,train,augmented,aug_3
0f66786b-e772-4c52-a7c0-a7e46be90285.jpg,0f66786b-e772-4c52-a7c0-a7e46be90285.jpg,train,original,original
0f66786b-e772-4c52-a7c0-a7e46be90285.jpg,0fd5a294-c220-4100-a553-f45dc620c0b1.jpg,train,augmented,aug_1
0f66786b-e772-4c52-a7c0-a7e46be90285.jpg,902f9888-e5f1-406c-870c-4a5a8c4e63fc.jpg,train,augmented,aug_2
0f66786b-e772-4c52-a7c0-a7e46be90285.jpg,e7492969-55cd-41d1-a323-b721e7915674.jpg,train,augmented,aug_3
0f8372e9-1f89-4bd4-92b3-efc2187ed421.jpg,0f8372e9-1f89-4bd4-92b3-efc2187ed421.jpg,train,original,original
0f8372e9-1f89-4bd4-92b3-efc2187ed421.jpg,02aedd96-1a32-4bbe-95da-ba5f6d0c1d72.jpg,train,augmented,aug_1
0f8372e9-1f89-4bd4-92b3-efc2187ed421.jpg,dac047ad-741c-44f9-ab7d-ce22ea644122.jpg,train,augmented,aug_2
0f8372e9-1f89-4bd4-92b3-efc2187ed421.jpg,833f4d41-8e0a-45be-a1c9-cb98165db197.jpg,train,augmented,aug_3
0f9fc535-fd5d-43c5-b53a-7be2940d1e6d.jpg,0f9fc535-fd5d-43c5-b53a-7be2940d1e6d.jpg,train,original,original
0f9fc535-fd5d-43c5-b53a-7be2940d1e6d.jpg,ee28b510-ab61-4656-bfca-0daf9968dce0.jpg,train,augmented,aug_1
0f9fc535-fd5d-43c5-b53a-7be2940d1e6d.jpg,d4bf3c9c-a3e9-4721-84ca-506e60fc8a6d.jpg,train,augmented,aug_2
0f9fc535-fd5d-43c5-b53a-7be2940d1e6d.jpg,0f2e5375-8d92-4732-8384-979761e79496.jpg,train,augmented,aug_3
0fb003bd-c59e-4f53-8e22-c7c91040ebc6.jpg,0fb003bd-c59e-4f53-8e22-c7c91040ebc6.jpg,train,original,original
0fb003bd-c59e-4f53-8e22-c7c91040ebc6.jpg,a35bc02d-8fcb-40d3-bf01-287c3694cf37.jpg,train,augmented,aug_1
0fb003bd-c59e-4f53-8e22-c7c91040ebc6.jpg,1bd2766a-2494-4be3-b783-f82e6528afa3.jpg,train,augmented,aug_2
0fb003bd-c59e-4f53-8e22-c7c91040ebc6.jpg,234c65d5-6cb0-4085-9ec6-32ff54571bc9.jpg,train,augmented,aug_3
0fb2616b-cbd9-4f3c-bf31-cd4c26b7742c.jpg,0fb2616b-cbd9-4f3c-bf31-cd4c26b7742c.jpg,train,original,original
0fb2616b-cbd9-4f3c-bf31-cd4c26b7742c.jpg,8a418e08-32a6-403f-80d9-c415aa0936f0.jpg,train,augmented,aug_1
0fb2616b-cbd9-4f3c-bf31-cd4c26b7742c.jpg,37fce197-d350-4e33-82fa-f430cb10e641.jpg,train,augmented,aug_2
0fb2616b-cbd9-4f3c-bf31-cd4c26b7742c.jpg,e7af7947-d329-46de-9af7-2dfdff4f9879.jpg,train,augmented,aug_3
0fdd57df-094a-4e81-be62-bf7dfa35729a.jpg,0fdd57df-094a-4e81-be62-bf7dfa35729a.jpg,train,original,original
0fdd57df-094a-4e81-be62-bf7dfa35729a.jpg,17f396e7-bae4-44c6-9967-6331efe64a12.jpg,train,augmented,aug_1
0fdd57df-094a-4e81-be62-bf7dfa35729a.jpg,6a9c6c33-29c6-4684-a740-3d7a53e05ee2.jpg,train,augmented,aug_2
0fdd57df-094a-4e81-be62-bf7dfa35729a.jpg,002c8d20-178a-44df-b794-2e4b4fb0ec64.jpg,train,augmented,aug_3
10849681-8c16-4168-b97b-3431b84f5bd0.jpg,10849681-8c16-4168-b97b-3431b84f5bd0.jpg,train,original,original
10849681-8c16-4168-b97b-3431b84f5bd0.jpg,6782ba6d-274b-4473-9dc6-60e815d022e0.jpg,train,augmented,aug_1
10849681-8c16-4168-b97b-3431b84f5bd0.jpg,eeab8241-16f4-4e4b-8639-1d675417ff1e.jpg,train,augmented,aug_2
10849681-8c16-4168-b97b-3431b84f5bd0.jpg,17f99f2c-55ee-4958-9ed9-f5fa5b0db94e.jpg,train,augmented,aug_3
10b5b409-11b2-4265-abf3-9d319328505a.jpg,10b5b409-11b2-4265-abf3-9d319328505a.jpg,train,original,original
10b5b409-11b2-4265-abf3-9d319328505a.jpg,21423f11-5476-4c93-9671-17fc66085167.jpg,train,augmented,aug_1
10b5b409-11b2-4265-abf3-9d319328505a.jpg,a8cc57ed-680b-4b1e-b718-004a8824cb58.jpg,train,augmented,aug_2
10b5b409-11b2-4265-abf3-9d319328505a.jpg,7467f03a-4dae-44f1-84af-80f6e4387a17.jpg,train,augmented,aug_3
11151c5e-2a10-4068-b8fc-6d1fd96f0e56.jpg,11151c5e-2a10-4068-b8fc-6d1fd96f0e56.jpg,train,original,original
11151c5e-2a10-4068-b8fc-6d1fd96f0e56.jpg,ac632078-a342-41f5-852f-9bcd97cc8f33.jpg,train,augmented,aug_1
11151c5e-2a10-4068-b8fc-6d1fd96f0e56.jpg,19bff4ff-693e-417f-bce1-a9e57b72019a.jpg,train,augmented,aug_2
11151c5e-2a10-4068-b8fc-6d1fd96f0e56.jpg,49df462d-df3f-4133-a276-bac77d364c4c.jpg,train,augmented,aug_3
117794ef-44ae-43f9-9edf-46f08eb7857d.jpg,117794ef-44ae-43f9-9edf-46f08eb7857d.jpg,train,original,original
117794ef-44ae-43f9-9edf-46f08eb7857d.jpg,120b8f45-073d-4361-9731-e6e6eeda0eb9.jpg,train,augmented,aug_1
117794ef-44ae-43f9-9edf-46f08eb7857d.jpg,d481d204-1b17-4ddc-8aae-302b7c4eb073.jpg,train,augmented,aug_2
117794ef-44ae-43f9-9edf-46f08eb7857d.jpg,b8476335-1f1e-46ab-9bc1-65900d9ce517.jpg,train,augmented,aug_3
118ec673-5baf-4d0f-9b64-7de1de117b71.jpg,118ec673-5baf-4d0f-9b64-7de1de117b71.jpg,train,original,original
118ec673-5baf-4d0f-9b64-7de1de117b71.jpg,2ec905e0-cad8-4d6f-b34b-a072a66e2ab6.jpg,train,augmented,aug_1
118ec673-5baf-4d0f-9b64-7de1de117b71.jpg,745e7e4d-4636-4642-916a-eeae17fac288.jpg,train,augmented,aug_2
118ec673-5baf-4d0f-9b64-7de1de117b71.jpg,552d76dc-be77-48e2-8c39-d14017925841.jpg,train,augmented,aug_3
11c181be-1cc2-4fcd-b6ad-0fab31d892d3.jpg,11c181be-1cc2-4fcd-b6ad-0fab31d892d3.jpg,train,original,original
11c181be-1cc2-4fcd-b6ad-0fab31d892d3.jpg,4c7755bf-dd4c-4ee9-b018-613e5eee886e.jpg,train,augmented,aug_1
11c181be-1cc2-4fcd-b6ad-0fab31d892d3.jpg,e4603a93-6156-4c9b-9cac-3677ad865ccd.jpg,train,augmented,aug_2
11c181be-1cc2-4fcd-b6ad-0fab31d892d3.jpg,477b056a-bb27-482c-bf33-52f689de5123.jpg,train,augmented,aug_3
11da3fc0-617c-4f30-a22b-42be1af99c0c.jpg,11da3fc0-617c-4f30-a22b-42be1af99c0c.jpg,train,original,original
11da3fc0-617c-4f30-a22b-42be1af99c0c.jpg,3c22029b-b445-450e-b6fb-612533216069.jpg,train,augmented,aug_1
11da3fc0-617c-4f30-a22b-42be1af99c0c.jpg,9236f586-9fb8-4a4c-9a98-03f4bea7a0b6.jpg,train,augmented,aug_2
11da3fc0-617c-4f30-a22b-42be1af99c0c.jpg,431d4e15-f2e4-4d7f-8d5c-6d5c87056c94.jpg,train,augmented,aug_3
1216f2d8-a928-4bb8-b833-d8ec18c5a336.jpg,1216f2d8-a928-4bb8-b833-d8ec18c5a336.jpg,train,original,original
1216f2d8-a928-4bb8-b833-d8ec18c5a336.jpg,9c08e24b-534d-4828-9d1f-404a9e82a227.jpg,train,augmented,aug_1
1216f2d8-a928-4bb8-b833-d8ec18c5a336.jpg,73ac64cb-b59c-4ada-91c7-81ea3ce8efe4.jpg,train,augmented,aug_2
1216f2d8-a928-4bb8-b833-d8ec18c5a336.jpg,5752a48d-1d93-49be-a32c-adeffb5c0d01.jpg,train,augmented,aug_3
124e4383-e360-4ee7-8284-0b136efa674d.jpg,124e4383-e360-4ee7-8284-0b136efa674d.jpg,train,original,original
124e4383-e360-4ee7-8284-0b136efa674d.jpg,45795866-2c00-415e-a4a4-6add7296ab23.jpg,train,augmented,aug_1
124e4383-e360-4ee7-8284-0b136efa674d.jpg,8db55cfc-2ab9-4175-acc0-19bb5bdf74fb.jpg,train,augmented,aug_2
124e4383-e360-4ee7-8284-0b136efa674d.jpg,4fadebb9-8f9c-4489-90c4-07961c2e93b9.jpg,train,augmented,aug_3
12ca9e0c-344a-42e3-b4b0-3cbbeb6bd119.jpg,12ca9e0c-344a-42e3-b4b0-3cbbeb6bd119.jpg,train,original,original
12ca9e0c-344a-42e3-b4b0-3cbbeb6bd119.jpg,3452187f-60f8-4e0c-b529-1a4751c04e48.jpg,train,augmented,aug_1
12ca9e0c-344a-42e3-b4b0-3cbbeb6bd119.jpg,beca903b-55d0-4853-8fbe-ec3812bd001d.jpg,train,augmented,aug_2
12ca9e0c-344a-42e3-b4b0-3cbbeb6bd119.jpg,096ffe7e-f01b-4535-98ff-56eedfd43ba9.jpg,train,augmented,aug_3
12d43cd7-9e69-40d8-b834-bf9b44d9d0eb.jpg,12d43cd7-9e69-40d8-b834-bf9b44d9d0eb.jpg,train,original,original
12d43cd7-9e69-40d8-b834-bf9b44d9d0eb.jpg,4b553532-795e-4cec-8675-b14ba0e319bb.jpg,train,augmented,aug_1
12d43cd7-9e69-40d8-b834-bf9b44d9d0eb.jpg,1e45deb2-c7df-4d4b-b40e-ad1927243574.jpg,train,augmented,aug_2
12d43cd7-9e69-40d8-b834-bf9b44d9d0eb.jpg,470fa7f7-966d-4d2d-9747-4bd02de61a37.jpg,train,augmented,aug_3
12f2835f-f08b-4ed8-bb1f-247795aac4bf.jpg,12f2835f-f08b-4ed8-bb1f-247795aac4bf.jpg,train,original,original
12f2835f-f08b-4ed8-bb1f-247795aac4bf.jpg,8ea24060-67ba-4759-b2a5-5ec94d5bad07.jpg,train,augmented,aug_1
12f2835f-f08b-4ed8-bb1f-247795aac4bf.jpg,96aa9c99-22c5-4f73-a0e2-2a2d09eb6061.jpg,train,augmented,aug_2
12f2835f-f08b-4ed8-bb1f-247795aac4bf.jpg,710f9177-ce6a-44c9-abb0-69c6fc63f789.jpg,train,augmented,aug_3
13000906-4f6c-4690-8df7-23cc0282cc81.jpg,13000906-4f6c-4690-8df7-23cc0282cc81.jpg,train,original,original
13000906-4f6c-4690-8df7-23cc0282cc81.jpg,7c7044f2-e4c9-4f68-80a5-8e43cdefeb0e.jpg,train,augmented,aug_1
13000906-4f6c-4690-8df7-23cc0282cc81.jpg,84026b02-1e30-492c-b965-d4bb5e889220.jpg,train,augmented,aug_2
13000906-4f6c-4690-8df7-23cc0282cc81.jpg,b4cc3b6b-0d9f-4148-8d47-da573bfd8058.jpg,train,augmented,aug_3
1316efda-551c-487c-9848-2cbe2fb320af.jpg,1316efda-551c-487c-9848-2cbe2fb320af.jpg,train,original,original
